codigo,nome,quantidade
5058,Nome não encontrado,0.0
5059,Nome não encontrado,1.0
5060,Nome não encontrado,1.0
5061,Nome não encontrado,1.0
5062,Nome não encontrado,1.0
5063,Nome não encontrado,1.0
5064,Nome não encontrado,1.0
5065,Nome não encontrado,2.0
5066,Nome não encontrado,1.0
5067,Nome não encontrado,3.0
5068,Nome não encontrado,1.0
5069,Nome não encontrado,25.0
5070,Nome não encontrado,8.0
5071,Nome não encontrado,4.0
5072,Nome não encontrado,6.0
5073,Nome não encontrado,1.0
5074,Nome não encontrado,-1.0
5075,Nome não encontrado,-1.0
5076,Nome não encontrado,-5.0
5077,Nome não encontrado,-1.0
5078,Nome não encontrado,-3.0
5079,Nome não encontrado,3.0
5080,Nome não encontrado,1.0
5081,Nome não encontrado,2.0
5082,Nome não encontrado,0.0
5083,Nome não encontrado,0.0
5085,Nome não encontrado,0.0
5086,Nome não encontrado,1.0
5087,Nome não encontrado,0.0
5088,Nome não encontrado,1.0
5089,Nome não encontrado,1.0
5090,Nome não encontrado,0.0
5092,Nome não encontrado,1.0
5093,Nome não encontrado,1.0
5094,Nome não encontrado,0.0
5095,Nome não encontrado,0.0
5096,Nome não encontrado,0.0
5097,Nome não encontrado,3.0
5098,Nome não encontrado,0.0
5099,Nome não encontrado,0.0
5100,Nome não encontrado,-6.0
5101,Nome não encontrado,0.0
5102,Nome não encontrado,-3.0
5103,Nome não encontrado,1.0
5104,Nome não encontrado,1.0
5105,Nome não encontrado,1.0
5106,Nome não encontrado,0.0
5107,Nome não encontrado,4.0
5108,Nome não encontrado,0.0
5109,Nome não encontrado,0.0
5110,Nome não encontrado,0.0
5111,Nome não encontrado,0.0
5112,Nome não encontrado,0.0
5113,Nome não encontrado,5.0
5114,Nome não encontrado,1.0
5115,Nome não encontrado,51.0
5116,Nome não encontrado,0.0
5117,Nome não encontrado,9.0
5118,Nome não encontrado,4.0
5119,Nome não encontrado,2.0
5120,Nome não encontrado,0.0
5121,Nome não encontrado,1.0
5122,Nome não encontrado,1.0
5123,Nome não encontrado,1.0
5124,Nome não encontrado,1.0
5127,Nome não encontrado,0.0
5128,Nome não encontrado,0.0
5129,Nome não encontrado,23.0
5130,Nome não encontrado,0.0
5132,Nome não encontrado,1.0
5133,Nome não encontrado,0.0
5134,Nome não encontrado,1.0
5135,Nome não encontrado,1.0
5136,Nome não encontrado,-2.0
5137,Nome não encontrado,0.0
5138,Nome não encontrado,-2.0
5141,Nome não encontrado,0.0
5142,Nome não encontrado,0.0
5143,Nome não encontrado,1.0
5144,Nome não encontrado,-2.0
5145,Nome não encontrado,0.0
5146,Nome não encontrado,1.0
5147,Nome não encontrado,1.0
5148,Nome não encontrado,1.0
5149,Nome não encontrado,-2.0
5150,Nome não encontrado,0.0
5151,Nome não encontrado,1.0
5152,Nome não encontrado,0.0
5153,Nome não encontrado,-4.0
5154,Nome não encontrado,1.0
5155,Nome não encontrado,6.0
5156,Nome não encontrado,28.0
5157,Nome não encontrado,6.0
5158,Nome não encontrado,3.0
5159,Nome não encontrado,30.0
5160,Nome não encontrado,6.0
5161,Nome não encontrado,4.0
5162,Nome não encontrado,3.0
5163,Nome não encontrado,86.0
5164,Nome não encontrado,1.0
5165,Nome não encontrado,13.0
5167,Nome não encontrado,1.0
5168,Nome não encontrado,1.0
5169,Nome não encontrado,26.0
517,Nome não encontrado,0.0
5170,Nome não encontrado,72.0
5171,Nome não encontrado,24.0
5172,Nome não encontrado,23.0
5173,Nome não encontrado,20.0
5174,Nome não encontrado,3.0
5175,Nome não encontrado,2.0
5176,Nome não encontrado,25.0
5177,Nome não encontrado,35.0
5178,Nome não encontrado,1.0
5179,Nome não encontrado,1.0
5180,Nome não encontrado,1.0
5181,Nome não encontrado,1.0
5182,Nome não encontrado,1.0
5183,Nome não encontrado,1.0
5184,Nome não encontrado,0.0
5185,Nome não encontrado,0.0
5186,Nome não encontrado,1.0
5187,Nome não encontrado,0.0
5188,Nome não encontrado,0.0
5189,Nome não encontrado,0.0
5190,Nome não encontrado,0.0
5191,Nome não encontrado,2.0
5192,Nome não encontrado,2.0
5193,Nome não encontrado,0.0
5194,Nome não encontrado,2.0
5195,Nome não encontrado,1.0
5196,Nome não encontrado,1.0
5197,Nome não encontrado,1.0
5198,Nome não encontrado,1.0
5199,Nome não encontrado,2.0
5200,Nome não encontrado,2.0
5201,Nome não encontrado,2.0
5202,Nome não encontrado,3.0
5203,Nome não encontrado,0.0
5204,Nome não encontrado,0.0
5206,Nome não encontrado,0.0
5207,Nome não encontrado,6.0
5208,Nome não encontrado,0.0
5209,Nome não encontrado,0.0
5210,Nome não encontrado,2.0
5211,Nome não encontrado,1.0
5212,Nome não encontrado,0.0
5213,Nome não encontrado,1.0
5214,Nome não encontrado,0.0
5215,Nome não encontrado,0.0
5216,Nome não encontrado,10.0
5217,Nome não encontrado,1.0
5218,Nome não encontrado,1.0
5219,Nome não encontrado,32.0
5220,Nome não encontrado,1.0
5221,Nome não encontrado,5.0
5222,Nome não encontrado,130.0
5223,Nome não encontrado,1.0
5224,Nome não encontrado,1.0
5225,Nome não encontrado,0.0
5226,Nome não encontrado,0.0
5227,Nome não encontrado,0.0
5228,Nome não encontrado,0.0
5229,Nome não encontrado,1.0
5230,Nome não encontrado,4.0
5231,Nome não encontrado,1.0
5232,Nome não encontrado,0.0
5233,Nome não encontrado,0.0
5234,Nome não encontrado,0.0
5235,Nome não encontrado,1.0
5236,Nome não encontrado,1.0
5237,Nome não encontrado,1.0
5238,Nome não encontrado,2.0
5239,Nome não encontrado,12.0
524,Nome não encontrado,2.0
5240,Nome não encontrado,2.0
5241,Nome não encontrado,18.0
5242,Nome não encontrado,2.0
5243,Nome não encontrado,7.0
5244,Nome não encontrado,1.0
5245,Nome não encontrado,3.0
5246,Nome não encontrado,2.0
5247,Nome não encontrado,1.0
5248,Nome não encontrado,2.0
5249,Nome não encontrado,0.0
5250,Nome não encontrado,4.0
5251,Nome não encontrado,1.0
5252,Nome não encontrado,1.0
5253,Nome não encontrado,0.0
5254,Nome não encontrado,0.0
5255,Nome não encontrado,0.0
5256,Nome não encontrado,3.0
5257,Nome não encontrado,4.0
5258,Nome não encontrado,1.0
5259,Nome não encontrado,2.0
5260,Nome não encontrado,2.0
5261,Nome não encontrado,3.0
5262,Nome não encontrado,60.0
5263,Nome não encontrado,2.0
5264,Nome não encontrado,35.0
5265,Nome não encontrado,85.0
5266,Nome não encontrado,30.0
5267,Nome não encontrado,1.0
5268,Nome não encontrado,2.0
5269,Nome não encontrado,1.0
5270,Nome não encontrado,0.0
5271,Nome não encontrado,1.0
5272,Nome não encontrado,1.0
5274,Nome não encontrado,0.0
5275,Nome não encontrado,1.0
5277,Nome não encontrado,0.0
5278,Nome não encontrado,0.0
5279,Nome não encontrado,0.0
5280,Nome não encontrado,0.0
5281,Nome não encontrado,1.0
5282,Nome não encontrado,1.0
5284,Nome não encontrado,6.0
5285,Nome não encontrado,1.0
5286,Nome não encontrado,1.0
5288,Nome não encontrado,30.0
5289,Nome não encontrado,2.0
5290,Nome não encontrado,1.0
5291,Nome não encontrado,1.0
5293,Nome não encontrado,1.0
5294,Nome não encontrado,1.0
5295,Nome não encontrado,1.0
5296,Nome não encontrado,20.0
5297,Nome não encontrado,1.0
5298,Nome não encontrado,1.0
5299,Nome não encontrado,1.0
5300,Nome não encontrado,0.0
5301,Nome não encontrado,0.0
5302,Nome não encontrado,0.0
5303,Nome não encontrado,0.0
5304,Nome não encontrado,1.0
5305,Nome não encontrado,0.0
5306,Nome não encontrado,0.0
5307,Nome não encontrado,1.0
5308,Nome não encontrado,0.0
5309,Nome não encontrado,0.0
5310,Nome não encontrado,0.0
5311,Nome não encontrado,2.0
5312,Nome não encontrado,1.0
5313,Nome não encontrado,2.0
5314,Nome não encontrado,6.0
5315,Nome não encontrado,20.0
5316,Nome não encontrado,0.0
5317,Nome não encontrado,6.0
5318,Nome não encontrado,10.0
5319,Nome não encontrado,11.0
5320,Nome não encontrado,3.0
5321,Nome não encontrado,30.0
5322,Nome não encontrado,4.0
5323,Nome não encontrado,1.0
5324,Nome não encontrado,0.0
5326,Nome não encontrado,9.0
5327,Nome não encontrado,22.0
5328,Nome não encontrado,0.0
5329,Nome não encontrado,3.0
5330,Nome não encontrado,0.0
5331,Nome não encontrado,1.0
5332,Nome não encontrado,4.0
5333,Nome não encontrado,1.0
5334,Nome não encontrado,1.0
5335,Nome não encontrado,1.0
5336,Nome não encontrado,3.0
5337,Nome não encontrado,1.0
5338,Nome não encontrado,2.0
5339,Nome não encontrado,0.0
5340,Nome não encontrado,1.0
5341,Nome não encontrado,0.0
5343,Nome não encontrado,1.0
5344,Nome não encontrado,0.0
5345,Nome não encontrado,0.0
5346,Nome não encontrado,0.0
5347,Nome não encontrado,25.0
5348,Nome não encontrado,4.0
5349,Nome não encontrado,2.0
5350,Nome não encontrado,20.0
5351,Nome não encontrado,2.0
5352,Nome não encontrado,12.0
5353,Nome não encontrado,1.0
5355,Nome não encontrado,30.0
5356,Nome não encontrado,2.0
5357,Nome não encontrado,0.0
5359,Nome não encontrado,20.0
5360,Nome não encontrado,50.0
5361,Nome não encontrado,0.0
5362,Nome não encontrado,0.0
5363,Nome não encontrado,3.0
5364,Nome não encontrado,0.0
5365,Nome não encontrado,0.0
5366,Nome não encontrado,3.0
5367,Nome não encontrado,1.0
5368,Nome não encontrado,2.0
5369,Nome não encontrado,4.0
5370,Nome não encontrado,2.0
5371,Nome não encontrado,6.0
5372,Nome não encontrado,2.0
5373,Nome não encontrado,2.0
5374,Nome não encontrado,1.0
5375,Nome não encontrado,1.0
5376,Nome não encontrado,2.0
5377,Nome não encontrado,0.0
5378,Nome não encontrado,0.0
5379,Nome não encontrado,2.0
5380,Nome não encontrado,0.0
5382,Nome não encontrado,1.0
5383,Nome não encontrado,1.0
5384,Nome não encontrado,1.0
5385,Nome não encontrado,1.0
5386,Nome não encontrado,0.0
5387,Nome não encontrado,1.0
5388,Nome não encontrado,0.0
5389,Nome não encontrado,0.0
5390,Nome não encontrado,0.0
5391,Nome não encontrado,6.0
5392,Nome não encontrado,1.0
5393,Nome não encontrado,4.0
5394,Nome não encontrado,7.0
5395,Nome não encontrado,10.0
5396,Nome não encontrado,1.0
5397,Nome não encontrado,0.0
5398,Nome não encontrado,1.0
5399,Nome não encontrado,1.0
5400,Nome não encontrado,1.0
5402,Nome não encontrado,1.0
5403,Nome não encontrado,4.0
5405,Nome não encontrado,20.0
5406,Nome não encontrado,46.0
5407,Nome não encontrado,1.0
5408,Nome não encontrado,28.0
5409,Nome não encontrado,4.0
5410,Nome não encontrado,61.0
5411,Nome não encontrado,18.0
5412,Nome não encontrado,1.0
5413,Nome não encontrado,4.0
5415,Nome não encontrado,0.0
5416,Nome não encontrado,3.0
5417,Nome não encontrado,2.0
5418,Nome não encontrado,8.0
5419,Nome não encontrado,6.0
5420,Nome não encontrado,10.0
5422,Nome não encontrado,2.0
5423,Nome não encontrado,17.0
5424,Nome não encontrado,12.0
5425,Nome não encontrado,1.0
5426,Nome não encontrado,0.0
5427,Nome não encontrado,6.0
5428,Nome não encontrado,2.0
5429,Nome não encontrado,2.0
5430,Nome não encontrado,8.0
5431,Nome não encontrado,0.0
5432,Nome não encontrado,1.0
5433,Nome não encontrado,1.0
5434,Nome não encontrado,1.0
5435,Nome não encontrado,1.0
5436,Nome não encontrado,1.0
5437,Nome não encontrado,1.0
5438,Nome não encontrado,0.0
5439,Nome não encontrado,0.0
544,Nome não encontrado,0.0
5440,Nome não encontrado,1.0
5441,Nome não encontrado,9.0
5442,Nome não encontrado,2.0
5443,Nome não encontrado,3.0
5444,Nome não encontrado,2.0
5445,Nome não encontrado,3.0
5446,Nome não encontrado,3.0
5447,Nome não encontrado,3.0
5448,Nome não encontrado,6.0
5449,Nome não encontrado,3.0
5450,Nome não encontrado,3.0
5451,Nome não encontrado,6.0
5452,Nome não encontrado,6.0
5453,Nome não encontrado,3.0
5454,Nome não encontrado,15.0
5455,Nome não encontrado,9.0
5456,Nome não encontrado,3.0
5457,Nome não encontrado,3.0
5458,Nome não encontrado,3.0
5459,Nome não encontrado,2.0
5460,Nome não encontrado,3.0
5461,Nome não encontrado,3.0
5462,Nome não encontrado,3.0
5463,Nome não encontrado,3.0
5464,Nome não encontrado,3.0
5465,Nome não encontrado,0.0
5466,Nome não encontrado,0.0
5467,Nome não encontrado,1.0
5468,Nome não encontrado,1.0
5469,Nome não encontrado,15.0
5470,Nome não encontrado,4.0
5471,Nome não encontrado,10.0
5472,Nome não encontrado,20.0
5473,Nome não encontrado,10.0
5474,Nome não encontrado,2.0
5475,Nome não encontrado,1.0
5476,Nome não encontrado,1.0
5477,Nome não encontrado,1.0
5478,Nome não encontrado,2.0
5479,Nome não encontrado,2.0
5480,Nome não encontrado,1.0
5481,Nome não encontrado,1.0
5482,Nome não encontrado,5.0
5483,Nome não encontrado,1.0
5484,Nome não encontrado,0.0
5485,Nome não encontrado,1.0
5486,Nome não encontrado,1.0
5487,Nome não encontrado,1.0
5488,Nome não encontrado,0.0
5490,Nome não encontrado,0.0
5491,Nome não encontrado,1.0
5492,Nome não encontrado,0.0
5493,Nome não encontrado,0.0
5494,Nome não encontrado,0.0
5495,Nome não encontrado,1.0
5496,Nome não encontrado,1.0
5497,Nome não encontrado,10.0
5498,Nome não encontrado,1.0
5499,Nome não encontrado,2.0
5500,Nome não encontrado,3.0
5501,Nome não encontrado,1.0
5503,Nome não encontrado,1.0
5504,Nome não encontrado,8.0
5505,Nome não encontrado,1.0
5506,Nome não encontrado,3.0
5507,Nome não encontrado,1.0
5508,Nome não encontrado,30.0
5509,Nome não encontrado,0.0
5510,Nome não encontrado,2.0
5511,Nome não encontrado,1.0
5512,Nome não encontrado,1.0
5513,Nome não encontrado,1.0
5514,Nome não encontrado,2.0
5515,Nome não encontrado,1.0
5516,Nome não encontrado,1.0
5517,Nome não encontrado,0.0
5518,Nome não encontrado,1.0
5519,Nome não encontrado,2.0
5520,Nome não encontrado,1.0
5521,Nome não encontrado,1.0
5522,Nome não encontrado,0.0
5523,Nome não encontrado,1.0
5525,Nome não encontrado,1.0
5527,Nome não encontrado,1.0
5528,Nome não encontrado,1.0
5530,Nome não encontrado,1.0
5531,Nome não encontrado,2.0
5532,Nome não encontrado,12.0
5533,Nome não encontrado,10.0
5534,Nome não encontrado,20.0
5535,Nome não encontrado,22.0
5536,Nome não encontrado,41.0
5537,Nome não encontrado,1.0
5538,Nome não encontrado,4.0
5539,Nome não encontrado,8.0
5540,Nome não encontrado,8.0
5541,Nome não encontrado,1.0
5542,Nome não encontrado,17.0
5543,Nome não encontrado,1.0
5544,Nome não encontrado,5.0
5545,Nome não encontrado,5.0
5546,Nome não encontrado,4.0
5547,Nome não encontrado,1.0
5548,Nome não encontrado,2.0
5549,Nome não encontrado,2.0
5550,Nome não encontrado,12.0
5552,Nome não encontrado,7.0
5553,Nome não encontrado,2.0
5554,Nome não encontrado,1.0
5556,Nome não encontrado,2.0
5557,Nome não encontrado,1.0
5558,Nome não encontrado,1.0
5559,Nome não encontrado,1.0
5560,Nome não encontrado,1.0
5561,Nome não encontrado,25.0
5562,Nome não encontrado,25.0
5563,Nome não encontrado,1.0
5564,Nome não encontrado,3.0
5565,Nome não encontrado,1.0
5567,Nome não encontrado,3.0
5568,Nome não encontrado,1.0
5570,Nome não encontrado,3.0
5573,Nome não encontrado,5.0
5574,Nome não encontrado,2.0
5575,Nome não encontrado,4.0
5576,Nome não encontrado,3.0
5577,Nome não encontrado,1.0
5578,Nome não encontrado,10.0
5579,Nome não encontrado,6.0
5580,Nome não encontrado,8.0
5581,Nome não encontrado,10.0
5582,Nome não encontrado,2.0
5583,Nome não encontrado,2.0
5585,Nome não encontrado,6.0
5586,Nome não encontrado,1.0
5587,Nome não encontrado,610.0
5588,Nome não encontrado,30.0
5589,Nome não encontrado,1.0
5590,Nome não encontrado,2.0
5591,Nome não encontrado,60.0
5592,Nome não encontrado,200.0
5593,Nome não encontrado,200.0
5594,Nome não encontrado,200.0
5595,Nome não encontrado,5.0
5596,Nome não encontrado,1.0
5598,Nome não encontrado,12.0
5599,Nome não encontrado,200.0
5600,Nome não encontrado,11.0
5601,Nome não encontrado,200.0
5602,Nome não encontrado,0.0
5603,Nome não encontrado,22.0
5604,Nome não encontrado,3.0
5605,Nome não encontrado,4.0
5606,Nome não encontrado,2.0
5607,Nome não encontrado,7.0
5608,Nome não encontrado,9.0
5609,Nome não encontrado,25.0
5610,Nome não encontrado,25.0
5611,Nome não encontrado,1.0
5612,Nome não encontrado,11.0
5613,Nome não encontrado,9.0
5614,Nome não encontrado,9.0
5616,Nome não encontrado,1.0
5617,Nome não encontrado,20.0
5618,Nome não encontrado,2.0
5619,Nome não encontrado,6.0
5620,Nome não encontrado,21.0
5621,Nome não encontrado,50.0
5622,Nome não encontrado,3.0
5623,Nome não encontrado,1.0
5625,Nome não encontrado,2.0
5626,Nome não encontrado,12.0
5627,Nome não encontrado,60.0
5628,Nome não encontrado,5.0
5629,Nome não encontrado,1.0
5630,Nome não encontrado,3.0
5631,Nome não encontrado,10.0
5632,Nome não encontrado,3.0
5633,Nome não encontrado,17.0
5634,Nome não encontrado,8.0
5635,Nome não encontrado,4.0
5636,Nome não encontrado,9.0
5637,Nome não encontrado,0.0
5638,Nome não encontrado,1.0
5639,Nome não encontrado,10.0
5641,Nome não encontrado,2.0
5642,Nome não encontrado,3.0
5643,Nome não encontrado,1.0
5644,Nome não encontrado,13.0
5646,Nome não encontrado,1.0
5648,Nome não encontrado,0.0
5649,Nome não encontrado,1.0
5650,Nome não encontrado,0.0
5651,Nome não encontrado,1.0
5652,Nome não encontrado,1.0
5653,Nome não encontrado,2.0
5654,Nome não encontrado,1.0
5655,Nome não encontrado,-1.0
5656,Nome não encontrado,1.0
5657,Nome não encontrado,1.0
5658,Nome não encontrado,0.0
5659,Nome não encontrado,20.0
5660,Nome não encontrado,1.0
5661,Nome não encontrado,1.0
5662,Nome não encontrado,1.0
5663,Nome não encontrado,1.0
5664,Nome não encontrado,1.0
5666,Nome não encontrado,1.0
5667,Nome não encontrado,1.0
5668,Nome não encontrado,1.0
5669,Nome não encontrado,0.0
5670,Nome não encontrado,1.0
5671,Nome não encontrado,2.0
5672,Nome não encontrado,1.0
5673,Nome não encontrado,1.0
5674,Nome não encontrado,1.0
5675,Nome não encontrado,1.0
5677,Nome não encontrado,1.0
5678,Nome não encontrado,1.0
5679,Nome não encontrado,1.0
5681,Nome não encontrado,1.0
5682,Nome não encontrado,1.0
5683,Nome não encontrado,1.0
5684,Nome não encontrado,1.0
5685,Nome não encontrado,2.0
5686,Nome não encontrado,2.0
5687,Nome não encontrado,5.0
5688,Nome não encontrado,0.0
5690,Nome não encontrado,1.0
5691,Nome não encontrado,0.0
5692,Nome não encontrado,0.0
5693,Nome não encontrado,5.0
5694,Nome não encontrado,3.0
5695,Nome não encontrado,0.0
5697,Nome não encontrado,1.0
5698,Nome não encontrado,1.0
5699,Nome não encontrado,0.0
5700,Nome não encontrado,3.0
5701,Nome não encontrado,1.0
5702,Nome não encontrado,8.0
5703,Nome não encontrado,26.0
5704,Nome não encontrado,1.0
5705,Nome não encontrado,0.0
5706,Nome não encontrado,0.0
5707,Nome não encontrado,0.0
5708,Nome não encontrado,9.0
5709,Nome não encontrado,0.0
5710,Nome não encontrado,0.0
5711,Nome não encontrado,0.0
5712,Nome não encontrado,0.0
5713,Nome não encontrado,0.0
5714,Nome não encontrado,167.0
5715,Nome não encontrado,0.0
5716,Nome não encontrado,0.0
5717,Nome não encontrado,1.0
5718,Nome não encontrado,0.0
5719,Nome não encontrado,0.0
5720,Nome não encontrado,0.0
5721,Nome não encontrado,0.0
5722,Nome não encontrado,0.0
5723,Nome não encontrado,2.0
5724,Nome não encontrado,0.0
5725,Nome não encontrado,0.0
5726,Nome não encontrado,0.0
5727,Nome não encontrado,1.0
5728,Nome não encontrado,1.0
5729,Nome não encontrado,1.0
5730,Nome não encontrado,1.0
5731,Nome não encontrado,0.0
5732,Nome não encontrado,1.0
5733,Nome não encontrado,0.0
5734,Nome não encontrado,0.0
5735,Nome não encontrado,2.0
5736,Nome não encontrado,3.0
5737,Nome não encontrado,1.0
5738,Nome não encontrado,1.0
5739,Nome não encontrado,3.0
5740,Nome não encontrado,0.0
5742,Nome não encontrado,1.0
5743,Nome não encontrado,0.0
5744,Nome não encontrado,1.0
5745,Nome não encontrado,0.0
5746,Nome não encontrado,0.0
5747,Nome não encontrado,0.0
5748,Nome não encontrado,0.0
5749,Nome não encontrado,0.0
5750,Nome não encontrado,0.0
5751,Nome não encontrado,1.0
5753,Nome não encontrado,1.0
5754,Nome não encontrado,4.0
5755,Nome não encontrado,4.0
5756,Nome não encontrado,6.0
5757,Nome não encontrado,3.0
5758,Nome não encontrado,2.0
5759,Nome não encontrado,1.0
5760,Nome não encontrado,5.0
5761,Nome não encontrado,1.0
5762,Nome não encontrado,1.0
5763,Nome não encontrado,1.0
5764,Nome não encontrado,2.0
5765,Nome não encontrado,1.0
5766,Nome não encontrado,1.0
5767,Nome não encontrado,6.0
5768,Nome não encontrado,5.0
5771,Nome não encontrado,1.0
5772,Nome não encontrado,1.0
5774,Nome não encontrado,1.0
5775,Nome não encontrado,1.0
5776,Nome não encontrado,0.0
5777,Nome não encontrado,3.0
5778,Nome não encontrado,1.0
5779,Nome não encontrado,1.0
5780,Nome não encontrado,0.0
5781,Nome não encontrado,2.0
5782,Nome não encontrado,5.0
5783,Nome não encontrado,6.0
5785,Nome não encontrado,1.0
5786,Nome não encontrado,0.0
5787,Nome não encontrado,0.0
5788,Nome não encontrado,0.0
5789,Nome não encontrado,0.0
5790,Nome não encontrado,1.0
5791,Nome não encontrado,5.0
5792,Nome não encontrado,1.0
5793,Nome não encontrado,0.0
5794,Nome não encontrado,4.0
5795,Nome não encontrado,0.0
5796,Nome não encontrado,0.0
5797,Nome não encontrado,0.0
5798,Nome não encontrado,0.0
5799,Nome não encontrado,0.0
5800,Nome não encontrado,1.0
5801,Nome não encontrado,5.0
5802,Nome não encontrado,7.0
5803,Nome não encontrado,1.0
5804,Nome não encontrado,3.0
5805,Nome não encontrado,0.0
5806,Nome não encontrado,0.0
5807,Nome não encontrado,1.0
5808,Nome não encontrado,1.0
5809,Nome não encontrado,0.0
5810,Nome não encontrado,0.0
5811,Nome não encontrado,0.0
5812,Nome não encontrado,0.0
5813,Nome não encontrado,0.0
5814,Nome não encontrado,0.0
5815,Nome não encontrado,0.0
5816,Nome não encontrado,0.0
5817,Nome não encontrado,0.0
5818,Nome não encontrado,0.0
5819,Nome não encontrado,0.0
582,Nome não encontrado,2.0
5820,Nome não encontrado,0.0
5821,Nome não encontrado,0.0
5822,Nome não encontrado,1.0
5823,Nome não encontrado,0.0
5824,Nome não encontrado,6.0
5825,Nome não encontrado,12.0
5826,Nome não encontrado,5.0
5827,Nome não encontrado,1.0
5828,Nome não encontrado,5470.085
5829,Nome não encontrado,1.0
5830,Nome não encontrado,0.0
5831,Nome não encontrado,0.0
5832,Nome não encontrado,0.0
5833,Nome não encontrado,10.0
5834,Nome não encontrado,0.0
5835,Nome não encontrado,1.0
5836,Nome não encontrado,0.0
5837,Nome não encontrado,2.0
5838,Nome não encontrado,0.0
5839,Nome não encontrado,1.0
5840,Nome não encontrado,0.0
5841,Nome não encontrado,1.0
5842,Nome não encontrado,2.0
5843,Nome não encontrado,178.0
5844,Nome não encontrado,0.0
5845,Nome não encontrado,4.0
5846,Nome não encontrado,5.0
5847,Nome não encontrado,1.0
5848,Nome não encontrado,25.0
5849,Nome não encontrado,1.0
5850,Nome não encontrado,4.0
5851,Nome não encontrado,200.0
5852,Nome não encontrado,2.0
5853,Nome não encontrado,20.0
5854,Nome não encontrado,4.0
5855,Nome não encontrado,2.0
5856,Nome não encontrado,6.0
5857,Nome não encontrado,12.0
5858,Nome não encontrado,8.0
5859,Nome não encontrado,18.0
5860,Nome não encontrado,16.0
5861,Nome não encontrado,5.0
5862,Nome não encontrado,2.0
5863,Nome não encontrado,3.0
5864,Nome não encontrado,2.0
5865,Nome não encontrado,4.0
5866,Nome não encontrado,2.0
5867,Nome não encontrado,5.0
5868,Nome não encontrado,4.0
5869,Nome não encontrado,4.0
5870,Nome não encontrado,2.0
5871,Nome não encontrado,4.0
5872,Nome não encontrado,0.0
5873,Nome não encontrado,1.0
5874,Nome não encontrado,0.0
5875,Nome não encontrado,15.0
5876,Nome não encontrado,2.0
5877,Nome não encontrado,1.0
5878,Nome não encontrado,1.0
5879,Nome não encontrado,1.0
5880,Nome não encontrado,1.0
5881,Nome não encontrado,1.0
5882,Nome não encontrado,1.0
5883,Nome não encontrado,2.0
5884,Nome não encontrado,2.0
5885,Nome não encontrado,1.0
5886,Nome não encontrado,1.0
5887,Nome não encontrado,2.0
5888,Nome não encontrado,3.0
5889,Nome não encontrado,1.0
5890,Nome não encontrado,1.0
5891,Nome não encontrado,1.0
5892,Nome não encontrado,1.0
5893,Nome não encontrado,2.0
5894,Nome não encontrado,4.0
5895,Nome não encontrado,5.0
5896,Nome não encontrado,0.0
5897,Nome não encontrado,8.0
5898,Nome não encontrado,0.0
5899,Nome não encontrado,0.0
5900,Nome não encontrado,2.0
5901,Nome não encontrado,1.0
5902,Nome não encontrado,0.0
5903,Nome não encontrado,1.0
5904,Nome não encontrado,5.0
5905,Nome não encontrado,2.0
5906,Nome não encontrado,0.0
5907,Nome não encontrado,1.0
5908,Nome não encontrado,0.0
5909,Nome não encontrado,0.0
5910,Nome não encontrado,3.0
5911,Nome não encontrado,6.0
5912,Nome não encontrado,2.0
5913,Nome não encontrado,3.0
5914,Nome não encontrado,4.0
5915,Nome não encontrado,13.0
5916,Nome não encontrado,12.0
5917,Nome não encontrado,4.0
5918,Nome não encontrado,3.0
5919,Nome não encontrado,0.0
592,Nome não encontrado,4.0
5920,Nome não encontrado,1.0
5921,Nome não encontrado,1.0
5922,Nome não encontrado,1.0
5923,Nome não encontrado,1.0
5924,Nome não encontrado,1.0
5927,Nome não encontrado,0.0
5928,Nome não encontrado,0.0
5929,Nome não encontrado,0.0
593,Nome não encontrado,0.0
5930,Nome não encontrado,2.0
5934,Nome não encontrado,0.0
5935,Nome não encontrado,1.0
5936,Nome não encontrado,3.0
5937,Nome não encontrado,1.0
5938,Nome não encontrado,0.0
5939,Nome não encontrado,2.0
5940,Nome não encontrado,4.0
5941,Nome não encontrado,0.0
5942,Nome não encontrado,1.0
5943,Nome não encontrado,1.0
5944,Nome não encontrado,2.0
5945,Nome não encontrado,1.0
5946,Nome não encontrado,3.0
5947,Nome não encontrado,6.0
5948,Nome não encontrado,1.0
595,Nome não encontrado,0.0
5950,Nome não encontrado,0.0
5951,Nome não encontrado,0.0
5953,Nome não encontrado,2.0
5954,Nome não encontrado,0.0
5955,Nome não encontrado,0.0
5957,Nome não encontrado,0.0
5962,Nome não encontrado,0.0
5963,Nome não encontrado,0.0
5966,Nome não encontrado,0.0
5967,Nome não encontrado,0.0
5968,Nome não encontrado,0.0
5969,Nome não encontrado,0.0
5970,Nome não encontrado,10.0
5971,Nome não encontrado,1.0
5972,Nome não encontrado,2.0
5974,Nome não encontrado,0.0
5977,Nome não encontrado,2.0
5978,Nome não encontrado,7.0
5979,Nome não encontrado,7.0
598,Nome não encontrado,0.0
5980,Nome não encontrado,3.0
5981,Nome não encontrado,0.0
5984,Nome não encontrado,0.0
5988,Nome não encontrado,0.0
5989,Nome não encontrado,0.0
599,Nome não encontrado,4.0
5990,Nome não encontrado,3.0
5991,Nome não encontrado,0.0
5994,Nome não encontrado,1.0
5995,Nome não encontrado,0.0
5997,Nome não encontrado,1.0
5998,Nome não encontrado,0.0
