codigo;referencia;nome;grupo;estoque_31_12_2024;estoque_atual;diferenca_quantidade;preco_custo;valor_total_31_12_2024;valor_total_atual;diferenca_valor;movimentacoes_revertidas;saldos_redefinidos
5286;40V5536;KIT SPIDER CJTO DE METAL FORMAT FERRADUR_SCAN 8220;CARNIVAL;0,0;0,0;0,0;1515,5;0,0;0,0;0,0;0;0
5288;LAC-30-LAR;LACRE ANCHORCLIK PP COM ARAME 30 CM LARANJA;CARNIVAL;30,0;30,0;0,0;0,4;12,0;12,0;0,0;0;0
5289;18K6623;PESO DE 5 KG;CARNIVAL;2,0;2,0;0,0;200,56;401,12;401,12;0,0;0;0
529;60900560;CONJUNTO RESERVATORIO DE TONER P/2430;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5290;CFAS1215;CABO ARTICULADO 1/2X315MM SATA;CARNIVAL;1,0;1,0;0,0;151,01;151,01;151,01;0,0;0;0
5291;SOTG1245;SOQUETE TORX 1/2T45 GEDORE;CARNIVAL;1,0;1,0;0,0;32,55;32,55;32,55;0,0;0;0
5292;46N6487;MECANISMO DA GAVETA  DINHEIRO;CARNIVAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5293;46N4387;MECANISMO DA GAVETA DINHEIRO;CARNIVAL;0,0;0,0;0,0;212,36;0,0;0,0;0,0;0;0
5294;46N4387;MECANISMO DA GAVETA DINHEIRO;CARNIVAL;0,0;0,0;0,0;224,59;0,0;0,0;0,0;0;0
5295;41A3519;PLAC MEM 1GB 36 CM2;CARNIVAL;1,0;1,0;0,0;123,86;123,86;123,86;0,0;0;0
5296;ATESTADO;ATESTADO DE INTERVENÇAO FISCAL 50X 3 VIAS;CARNIVAL;20,0;20,0;0,0;88,0;1760,0;1760,0;0,0;0;0
5297;7430932;MONITOR COLOR LCD 15 POLEGAR;CARNIVAL;0,0;0,0;0,0;1254,39;0,0;0,0;0,0;0;0
5298;87H7382;CONJUNTO INTERRUPTOR;CARNIVAL;1,0;1,0;0,0;65,74;65,74;65,74;0,0;0;0
5299;46M4387;TRAVA CONJ SENSOR PDV;CARNIVAL;1,0;1,0;0,0;136,8;136,8;136,8;0,0;0;0
53;67302150;AMORTECEDOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
530;65400050;CONJUNTO ROLO INFERIOR P/2430;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5300;036993;HD P NOTE 500GB SATA III TOSHIBA;PEÇAS;0,0;0,0;0,0;233,0;0,0;0,0;0,0;0;0
5301;39Y3515;PARAFUSO DE ACO;CARNIVAL;0,0;0,0;0,0;77,91;0,0;0,0;0,0;0;0
5302;40N7548;TAMPA PARA IMPRESSORA;CARNIVAL;0,0;0,0;0,0;112,82;0,0;0,0;0,0;0;0
5303;42H1136;PARA P/ IMPRESSORA;CARNIVAL;0,0;0,0;0,0;85,2;0,0;0,0;0,0;0;0
5304;44D1885;DIPLAY TECLADO PDV;CARNIVAL;0,0;0,0;0,0;101,48;0,0;0,0;0,0;0;0
5305;89Y6360;BOTAO OPERADOR DO KIOSKI IBM;CARNIVAL;0,0;0,0;0,0;28,32;0,0;0,0;0,0;0;0
5306;40U4040;PAINEL OPERADOR SCNANNER;CARNIVAL;0,0;0,0;0,0;331,02;0,0;0,0;0,0;0;0
5307;ARAME;ARAME GRAVANIZADO 7 FIOS;CARNIVAL;1,0;1,0;0,0;260,0;260,0;260,0;0,0;0;0
5308;44U2735;ALTO FALANTE;CARNIVAL;0,0;0,0;0,0;24,93;0,0;0,0;0,0;0;0
5309;41J9487;FECAHDURA;CARNIVAL;0,0;0,0;0,0;67,42;0,0;0,0;0,0;0;0
531;A0073350;CONJUNTO SUPORTE FRONTAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5310;D2453001;UNIDADE DE REVELACAO COMPLETA PARA MP2014;SUPRIMENTOS;0,0;0,0;0,0;964,89;0,0;0,0;0,0;0;0
5311;22798;SACO LIXO ECONOMICO PT 20L C/100 NORBRAQ;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,35;0,0;0,0;0,0;0;0
5312;21637;SACO LIXO ECONOMICO PT 100L C/100 NOBRAG;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;12,45;0,0;0,0;0,0;0;0
5313;23064;DESIFETANTE 5 L MEU BEBE AGEX;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0;0
5314;22190;LIMPA MULTIUSO  ORIG 500ML PG 450 ML VEJA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,65;0,0;0,0;0,0;0;0
5315;9313;PAPEL  A4 BR 75 500F COPIMAX;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;15,7;0,0;0,0;0,0;0;0
5316;19707;ARQUIVO MORTO PAPELAO COMP FRAMA;MATERIAL DE EXPEDIENTE;-10,0;0,0;10,0;4,44;-44,4;0,0;44,4;1;0
5317;19251;ACUCAR REFINADO 1 KG ITAGUARY;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;2,25;0,0;0,0;0,0;0;0
5318;6156;CAFE PREMIUM 250G SANTA CLARA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;5,65;0,0;0,0;0,0;0;0
5319;24363;SABAO PO LAVANDA SACHET 500GR INVICTO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0;0
532;A0073360;CONJUNTO SUPOTE DA UNIDADE DE TONER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5320;8133;FITA ADESIVA 45X45 PP33 TR C/4;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;6,9;0,0;0,0;0,0;0;0
5321;453;CANETA ESF 0.7 CPMPACT 851AZ;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0;0
5322;93F1908;GAVETA PARA TERMINAL;CARNIVAL;4,0;4,0;0,0;468,4;1873,6;1873,6;0,0;0;0
5323;21HR7522;FONTE ALIMENTAÇAO 130W;CARNIVAL;1,0;1,0;0,0;81,48;81,48;81,48;0,0;0;0
5324;012091;CARTUCHO DE TONER NUPRINT REF: N SP377;SUPRIMENTOS;0,0;0,0;0,0;74,9;0,0;0,0;0,0;0;0
5326;D2054408;SENSOR DE SAÍDA DE PAPEL PARA MP305;PEÇAS;3,0;3,0;0,0;259,0;777,0;777,0;0,0;2;0
5327;089349520;ADESIVO CIANOACRILATO W095 20 G;MATERIAL DE EXPEDIENTE;-8,0;0,0;8,0;16,35;-130,8;0,0;130,8;1;0
5328;D0192823;BUCHA DO ROLO DE ACIONAMENTO MP3351SP;PEÇAS;0,0;0,0;0,0;18,84;0,0;0,0;0,0;0;0
5329;001171;OLEO IPIRANGA 4T 20W50;OUTROS;0,0;0,0;0,0;16,0;0,0;0,0;0,0;0;0
533;C2175610;CONJUNTO UNHA FRONTAL P/5303;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5330;002798;GUARNIÇAO TPA DE VALVULA TIT/FAN;OUTROS;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0;0
5331;003603;COXIM DO PISCA TITAN/FAN/TW/CB/XRE;OUTROS;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0;0
5332;003905;PATIN FREIO TRAS CG/TITAN/FAN/TWI/TORN STD;OUTROS;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0;0
5333;003948;RETROVISO MIN TITAN 00;OUTROS;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0;0
5334;000540;VELA IGN TIT 150/BROS/CB300/XRE300;OUTROS;0,0;0,0;0,0;25,0;0,0;0,0;0,0;0;0
5335;000566;KIT BUCHA BLANCA CG/FAN/TITAN 150;OUTROS;0,0;0,0;0,0;16,0;0,0;0,0;0,0;0;0
5336;000604;JUNTA DO CARBORADOR CG/TITAN/FAN TODAS;OUTROS;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0;0
5337;000655;FILTRO DE AR FAN;OUTROS;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0;0
5338;000663;KIT TRACAO FAN 09/....;OUTROS;0,0;0,0;0,0;85,0;0,0;0,0;0,0;0;0
5339;000833;COXIM TAMPA VAL.CG 150/TWIST/TORN/CB/XRE 300;OUTROS;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0;0
534;C2175609;CONJUNTO UNHA TRASEIRA P/5303;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5340;000892;CACHIMBO DE VELA TITAN/FAN 125 ..../08;OUTROS;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0;0
5341;000144;PAPEL HIGIENICO LIZ PREMIUM G C/8 10X300 MTS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;58,02;0,0;0,0;0,0;0;0
5342;7443560;TECLADO MULTIMIDIA N;OUTROS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5343;7443560;TECLADO MULTIMIDIA N;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;49,9;0,0;0,0;0,0;0;0
5344;8592853;NOT SAMSUNG E21 IDC;OUTROS;0,0;0,0;0,0;1399,97;0,0;0,0;0,0;0;0
5345;9466894;TEL CF ELGIN TCF3000;OUTROS;0,0;0,0;0,0;99,99;0,0;0,0;0,0;0;0
5346;9809309;MOUSE USB LOGITECH M;OUTROS;0,0;0,0;0,0;34,89;0,0;0,0;0,0;0;0
5347;002597;ACUCAR 1000KG KARAJA;OUTROS;0,0;0,0;0,0;3,56;0,0;0,0;0,0;0;0
5348;000993;SACO LIXO PT 100L C/100 RAVA ADCD145;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;12,88;0,0;0,0;0,0;0;0
5349;000959;VASSOURA CABO NOVICA MARILIA ESCOVABRAS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;5,45;0,0;0,0;0,0;0;0
535;A;CONSOLE EM ACO P/MAQ.COPIADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5350;006699;PANO CHAO CRU LOURDES;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;2,58;0,0;0,0;0,0;0;0
5351;070239;BAT UNIPOWER 12V 7,0 AH F187 (UP;OUTROS;0,0;0,0;0,0;69,0;0,0;0,0;0,0;0;0
5352;70050174;CART TONER PT/RC AF MP305SPF/842141/PERF/9K/270G;SUPRIMENTOS;-7,0;12,0;19,0;92,65;-648,55;1111,8;1760,35;56;1
5353;B2432841;BANDEJA DE PAPEL COMPLETA - DSM715/DSM721;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5354;42838;CARTUCHO DE TONER P MODELO SP4510DN/10SF;SUPRIMENTOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5355;7543;CAFE EMB SANTA CLARA PREMIUM VACUO 250G;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;5,53;0,0;0,0;0,0;0;0
5356;25535;SABAO PO INVICTO CX 500 GRS MACIEZ;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5357;16812;DESIFETANTE IGUATEMI/IMPWERIAL C/05 LTS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5359;22071;FITA EMP TRANS EUROCEL;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
536;B1;CONSOLE EM ACO P/MAQUINA FOTOCOPIADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5360;932;PAPEL REPORT BRANCO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;16,0;0,0;0,0;0,0;0;0
5361;9390;ACUCAR CRISTAL ESTRELA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5362;D2054174;ROLAMENTO DA PRESSÃO MP305SPF;PEÇAS;0,0;2,0;2,0;20,67;0,0;41,34;41,34;11;0
5363;AW100164;TERMISTOR MP305SPF;PEÇAS;2,0;2,0;0,0;270,0;540,0;540,0;0,0;7;0
5364;AE020232;ROLO DE PRESSÃO MP305SPF;PEÇAS;0,0;0,0;0,0;192,01;0,0;0,0;0,0;0;0
5365;AB011620;ENGRENAGEM DO ROLO DE FUSÃO MP305SP;PEÇAS;0,0;0,0;0,0;71,86;0,0;0,0;0,0;0;0
5366;AE011134;ROLO DE FUSAO MP305SPF;PEÇAS;1,0;2,0;1,0;79,0;79,0;158,0;79,0;4;0
5367;001465;RETENTOR EMB. TITAN 150/FAN 125/150 2009...;OUTROS;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0;0
5368;001597;PISTAO C/ANEL KMP C/RIK 0,25 FAN 125 09/..;OUTROS;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0;0
5369;001724;RETENTOR DE VALVULA. TITAN/FAN/NX/XR/TWIST;OUTROS;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0;0
537;D1;CONSOLE P/DUPLICADOR DIGITAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5370;001821;GUIA CORRENT COMANDO TITAN/FAN 2009/...;OUTROS;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0;0
5371;001961;RETENTOR BENGALA CG/TITAN/FAN 125;OUTROS;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0;0
5372;002011;OLEO ATF P/BENGALA;OUTROS;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0;0
5373;1171;OLEO IPIRANGA 4T 20W50;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0;0
5374;003301;PARALAMA DIANT TITAN/FAN 125 2000/2013;OUTROS;0,0;0,0;0,0;22,0;0,0;0,0;0,0;0;0
5375;003468;GUIA DE VAL CG TITAN 150/FAN 2010;OUTROS;0,0;0,0;0,0;32,0;0,0;0,0;0,0;0;0
5376;000086;JUNTA KIT TITAN;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0;0
5377;D1862258;UNIDADE FOTOCONDUTORA PRETA PARA MPC3003SP;SUPRIMENTOS;0,0;0,0;0,0;3163,17;0,0;0,0;0,0;0;0
5378;42M5901;PLAC MEM 512MB 32 CM2;CARNIVAL;0,0;0,0;0,0;78,07;0,0;0,0;0,0;0;0
5379;7431824;TECLADO;CARNIVAL;2,0;2,0;0,0;1983,25;3966,5;3966,5;0,0;0;0
538;F1;CONSOLE P/MÁQUINA COPIADORA.;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5380;70000702;PELICULA DA FUSÇAO COMPATIVEL;PEÇAS;0,0;0,0;0,0;359,0;0,0;0,0;0,0;0;0
5382;70000008;REFIL DE CILINDRO COMPATIVEL RICOH MPC3502/4502;SUPRIMENTOS;1,0;1,0;0,0;177,25;177,25;177,25;0,0;0;0
5383;70000540;LÂMINA DE LIMPEZA COMPAT RICOH MPC3001/3501 BLACK;PEÇAS;1,0;1,0;0,0;24,26;24,26;24,26;0,0;0;0
5384;70000574;ROLO DE CARGA PRIMARIO COMPATIV RICOH MPC2800/3300;PEÇAS;1,0;1,0;0,0;69,75;69,75;69,75;0,0;0;0
5385;70000926;ROLO DE LIMPEZA DO ROLO DE CARGA RICOH MPC5000ORIG;PEÇAS;1,0;1,0;0,0;54,6;54,6;54,6;0,0;0;0
5386;40U2219;LEITOR OPTICO P/COD BARRA;CARNIVAL;0,0;0,0;0,0;789,18;0,0;0,0;0,0;0;0
5387;M0011904;UNIDADE DO LASER - SP4210N;PEÇAS;0,0;0,0;0,0;1797,45;0,0;0,0;0,0;0;0
5388;M1191725;SOLENOIDE DO ALIMENTADOR DE ORIGINAIS PARA SP3510;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5389;M0122715;CHAPA GUIA - SP 3410SF;PEÇAS;0,0;0,0;0,0;117,67;0,0;0,0;0,0;0;0
539;AT-002;"CONT.ASSIST.TECNICA REF.MESES SETEMBRO;OUTUBRO;NOV";Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5390;41J7266;TECLADO P PVD;CARNIVAL;0,0;0,0;0,0;788,34;0,0;0,0;0,0;0;0
5391;040568;ALCOOL GEL C/500 ML P/MAOS ASEPTOL;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,18;0,0;0,0;0,0;0;0
5392;007256;DESINFETANTE BECKER VERSATIL 05 LT ALGAS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0;0
5393;041961;SACO DE LIXO NOVA 100L PRETO 70X80 C/100UN;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;11,55;0,0;0,0;0,0;0;0
5394;007158;SABAO PO CLINIL PC C/500GR;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;1,58;0,0;0,0;0,0;0;0
5395;029081;VASSOURA LEQUE DIKASA PLUMADA CABO REV;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,97;0,0;0,0;0,0;0;0
5396;00DN174;TECLADO;CARNIVAL;0,0;0,0;0,0;1297,97;0,0;0,0;0,0;0;0
5397;D2053212;TUBO DO CONJUNTO DE ADICAO DE TONER MP3054SP;PEÇAS;0,0;0,0;0,0;881,67;0,0;0,0;0,0;0;0
5398;93Y0050;DISSIPADOR DE CALOR;CARNIVAL;0,0;0,0;0,0;207,72;0,0;0,0;0,0;0;0
5399;46N1998;FONTE  ALIMENTACAO CHAVED;CARNIVAL;0,0;0,0;0,0;165,89;0,0;0,0;0,0;0;0
54;60902170;AMORTECEDOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
540;LOC-002;CONT.LOCACAO C/OPCAO DE COMPRA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5400;46N2149;SUPORTE PLASTICO P/HD INTERNO;CARNIVAL;0,0;0,0;0,0;180,02;0,0;0,0;0,0;0;0
5402;40T9397;CONJUNTO INTERRUPTOR;CARNIVAL;0,0;0,0;0,0;172,2;0,0;0,0;0,0;0;0
5403;023922;ALCOOL ITAJA C/1000ML;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5405;037579;AGUA SANITARIA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0;0
5406;038451;ACUCAR CRISTAL SLAVO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5407;019113;ESTILETE MENTAL LARGO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5408;000524;ARQUIVO MORTO PAPELAO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;1,21;0,0;0,0;0,0;0;0
5409;000524;PASTA ELAST DELLO LINE;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5410;007265;LIMPADOR MULTI USO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;4,22;0,0;0,0;0,0;0;0
5411;006397;FLANELA MEDIDA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5412;70049243;ROLO DE PRESSÃO DA TOALHA /RC AFICIO MP5500 PERFOR;PEÇAS;1,0;1,0;0,0;79,97;79,97;79,97;0,0;0;0
5413;70049276;ROLAMENTO /RC AF MP 5500 /7413506 /PERFORMANCE;PEÇAS;4,0;4,0;0,0;49,48;197,92;197,92;0,0;0;0
5415;M1185009;PLACA CONTROLLER SP3510SF;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5416;000403;CLIPS ACC 2/0 CX 500GRS GAVL.;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0;0
5417;000394;CLIPS ACC 1/0 CX/100 UND GALV;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5418;007665;COLA BRANCA KOALA 90 GRS;MATERIAL DE EXPEDIENTE;-2,0;0,0;2,0;1,67;-3,34;0,0;3,34;1;0
5419;018656;SACO LIXO 100L PRETO 70X80 C/100 UN;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5420;030384;ESPONJA D.FACE 3M MULTI USO 75X110;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5422;008114;BALDE PLASTICO 15 LTS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5423;006927;FITA EMP TRANSP.45X45;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5424;037231;PANO COPA SDN BRANCO 100% ALGODAO;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5425;033399;ESCOVA OVAL BASE PLASTICA COR PRETA;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5426;AF MP 4002;RICOH AFICIO MP 4002 USADA;COPIADORAS;0,0;0,0;0,0;5049,85;0,0;0,0;0,0;0;0
5427;806077;TONER P/RICOH AF MP3500/4000/4500 CART INTEGRAL;SUPRIMENTOS;0,0;0,0;0,0;88,98;0,0;0,0;0,0;0;0
5428;000375;TOP PAER HIG 8X300 MTS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5429;001073;TOP PAPER TOALHA 6X200 MTS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
543;AX310022;CONTADOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5430;3019700;KCP SCOTT;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5431;761261;NOTEBOOK COMPAQ PRESARIO CQ17;OUTROS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5432;791110;COMP BRASINT CELERON;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5433;761085;NOTE ACER ES1 531 CORK;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5434;010181;KAS ANTI VIRUS 2016 1 USER;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5435;540851;MOU OTI USB PR CLONE;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5436;721501;MOUSE PAD SOFT COLORS;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5437;761217;NOTEBOOK POSITIVO STILO XC3650;OUTROS;0,0;0,0;0,0;1519,0;0,0;0,0;0,0;0;0
5438;022141;PAPEL TOALHA BOBINA 06 X 200MTS SUPER BR;MATERIAL DE EXPEDIENTE;0,0;0,0;0,0;66,0;0,0;0,0;0,0;0;0
5439;C2792372;CONJUNTO DO FLANGE A3 - 6244+;PEÇAS;0,0;0,0;0,0;298,92;0,0;0,0;0,0;0;0
544;AX310024;CONTADOR 2622S;PEÇAS;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0;0
5440;181407;CABO USB 2.0 A MACHO B MACHO 5M;OUTROS;0,0;0,0;0,0;19,9;0,0;0,0;0,0;0;0
5441;D2162002;SUPORTE DO CALCO FRICCAO DO ALIMENT ORIG P/MP305SP;PEÇAS;5,0;5,0;0,0;19,25;96,25;96,25;0,0;2;0
5442;D6063112;CALÇO DE FRICCAO DO ARDF MPC305SP;PEÇAS;2,0;2,0;0,0;52,57;105,14;105,14;0,0;0;0
5443;A2293232;ROLO - 3370;PEÇAS;1,0;1,0;0,0;3,4;3,4;3,4;0,0;0;0
5444;B2473345;EIXO FIXADOR - 2627;PEÇAS;0,0;0,0;0,0;11,75;0,0;0,0;0,0;0;0
5445;A2933220;SUPORTE GARRAFA DE TONER - 3370;PEÇAS;1,0;1,0;0,0;50,21;50,21;50,21;0,0;0;0
5446;B0653138;ENGRENAGEM - 6002/7502;PEÇAS;1,0;1,0;0,0;4,34;4,34;4,34;0,0;0;0
5447;B0653139;ENGRENAGEM COLETORA DE TONER - 6002/7502;PEÇAS;1,0;1,0;0,0;3,59;3,59;3,59;0,0;0;0
5448;AB013748;ENGRENAGEM - 3265;PEÇAS;2,0;2,0;0,0;3,44;6,88;6,88;0,0;0;0
5449;AB013747;ENGRENAGEM;PEÇAS;1,0;1,0;0,0;3,13;3,13;3,13;0,0;0;0
545;C2008443;CONTADOR DE MASTER P/5305;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5450;D1966002;UNIDADE DA CORREIA DE TRANSFERENCIA MPC306;PEÇAS;1,0;0,0;-1,0;687,76;687,76;0,0;-687,76;3;0
5451;AB012233;ENGRENAGEM 40Z - DSM675;PEÇAS;2,0;2,0;0,0;34,07;68,14;68,14;0,0;0;0
5452;AE032033;BUCHA DSM651/660/675;PEÇAS;2,0;2,0;0,0;73,25;146,5;146,5;0,0;0;0
5453;B0654247;ALMOFADA DE FREIO - 6002;PEÇAS;1,0;1,0;0,0;11,57;11,57;11,57;0,0;0;0
5454;AE044099;UNHA DA FUSÃO - SP8500DN;PEÇAS;5,0;5,0;0,0;12,98;64,9;64,9;0,0;0;0
5455;D0094177;TERMISTOR - SP8200DN;PEÇAS;3,0;3,0;0,0;61,77;185,31;185,31;0,0;0;0
5456;AB014062;ENGRENAGEM 17Z / 25Z;PEÇAS;1,0;1,0;0,0;3,13;3,13;3,13;0,0;0;0
5457;AB014060;ENGRENAGEM 21Z;PEÇAS;1,0;1,0;0,0;3,13;3,13;3,13;0,0;0;0
5458;AB014061;ENGRENAGEM 13Z;PEÇAS;1,0;1,0;0,0;2,17;2,17;2,17;0,0;0;0
5459;B2969640;REVELADOR MP3500/4500/4000/5000;SUPRIMENTOS;0,0;0,0;0,0;867,81;0,0;0,0;0,0;0;0
546;B13C-011;CONTADOR PARA 4030;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
5460;A2323240;PROTECAO DA GARRAFA DE TONER - 3502;PEÇAS;1,0;1,0;0,0;32,48;32,48;32,48;0,0;0;0
5461;D0094503;CHAPA GUIA ESQUERDA SUPERIOR - MPC2800;PEÇAS;1,0;1,0;0,0;60,55;60,55;60,55;0,0;0;0
5462;D0094577;GUIA DO DUPLEX - MPC2800;PEÇAS;1,0;1,0;0,0;38,64;38,64;38,64;0,0;0;0
5463;D0094486;ALAVANCA DO PORTAL SUPERIOR SP8200;PEÇAS;1,0;1,0;0,0;8,4;8,4;8,4;0,0;0;0
5464;D0094483;GUIA DE DIRECIONAMENTO DO DUPLEX PARA SP8200/400;PEÇAS;1,0;1,0;0,0;47,55;47,55;47,55;0,0;0;0
5465;40U5243;CARCAÇA INFERIOR DA BALANÇA MAGELAN 8204;CARNIVAL;0,0;0,0;0,0;123,66;0,0;0,0;0,0;0;0
5466;40E8927;KIT CHASSI SUPERIOR SCANNER MAGELLAN;CARNIVAL;0,0;0,0;0,0;146,37;0,0;0,0;0,0;0;0
5467;40V2661;TAMPA;CARNIVAL;0,0;0,0;0,0;169,21;0,0;0,0;0,0;0;0
5468;001449;KIT DE EMBREAGEM TITAN 150/ FAN 125 2009 COMPLETO;OUTROS;0,0;0,0;0,0;160,0;0,0;0,0;0,0;0;0
