codigo,referencia,nome,estoque_31_12_2024,estoque_atual,diferenca_quantidade,preco_custo,valor_total_31_12_2024,valor_total_atual,diferenca_valor,movimentacoes_revertidas,saldos_redefinidos
4261,D0394234,CHAPA DA GUIA DA SAÍDA DE FUSÃO MPC2550,1.0,1.0,0.0,139.9,139.9,139.9,0.0,0,0
4262,B2071886,FOTO SENSOR - DSM725,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0,0
4263,B2091346,TAMPA DA UNIDADE DE SAIDA DE PAPEL - DSM725,1.0,1.0,0.0,120.22,120.22,120.22,0.0,0,0
4265,CR1610,RISOGRAPH CR1610UI,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0,0
4266,D0392976,CHAPA GUIA DO TRANSPORTE VERTICAL F1 - MP C2050,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
4267,D0392912,ROLETE MPC 2050,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
4268,D0392921,GUIA DO TRANSPORTE VERTICAL - MPC 2050,3.0,3.0,0.0,24.71,74.13,74.13,0.0,0,0
4269,D0396401,COLETOR DE TONER USADO MP C2030/2050/2550,0.0,0.0,0.0,53.79,0.0,0.0,0.0,0,0
427,3141,CILINDRO COPIADORA 2301/2302 MITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4270,D0396231,MOLA MPC2050.,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0,0
4271,AF022112,ROLO DE ACIONAMENTO -DSM725,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0,0
4272,B2094475,ROLO DE SAIDA -DSM725,0.0,0.0,0.0,23.63,0.0,0.0,0.0,0,0
4274,B2095207,FIACAO-DSM725,0.0,0.0,0.0,12.34,0.0,0.0,0.0,0,0
4275,406683,UNIDADE DE IMAGEM SP5200LA-115/220V.,0.0,0.0,0.0,559.73,0.0,0.0,0.0,0,0
4276,AW020141,SENSOR - DSM725,5.0,5.0,0.0,20.44,102.2,102.2,0.0,0,0
4277,406851,SIST.MULT .MONOCROMATICO SHINKA SP5200S MR RICOH,0.0,0.0,0.0,4348.91,0.0,0.0,0.0,6,0
4278,D5415100,PLACA PRINCIPAL DO DF 3050/MPC2051,0.0,0.0,0.0,282.67,0.0,0.0,0.0,0,0
4279,NFCOMP,NF COMPLEMENTAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4280,C2482341,TELA DE SEDA LG - 5306,0.0,0.0,0.0,474.77,0.0,0.0,0.0,0,0
4281,C2482583,TELA DE AÇO - LEGAL - 5306,0.0,0.0,0.0,710.7,0.0,0.0,0.0,0,0
4282,2851,CARTUCHO DE TONER ML 2851 1KG MR KATUN,0.0,0.0,0.0,55.52,0.0,0.0,0.0,0,0
4283,B4164582,TAMPA DA UNID INTERCONEXÃO - DSM725,0.0,0.0,0.0,32.62,0.0,0.0,0.0,0,0
4284,D4252831,ESPACADOR - MPC2550,4.0,4.0,0.0,21.75,87.0,87.0,0.0,0,0
4285,AD027012,CONJUNTO DO ROLO DE CARGA - 4532,0.0,0.0,0.0,75.38,0.0,0.0,0.0,0,0
4286,A8061295,CORREIA DE TRANSPORTE PROC550/700EX/901S/651EX/751,12.0,12.0,0.0,18.54,222.48,222.48,0.0,0,0
4287,A8592241,ROLO DE REVERSAO-7502/DSM725/PROC550/700EX/651EX/7,2.0,2.0,0.0,30.4,60.8,60.8,0.0,0,0
4288,AE010074,ROLO FUSOR MPC2030/2050/2550,2.0,2.0,0.0,57.64,115.28,115.28,0.0,0,0
4289,AE020192,ROLO DE PREASSAO MPC2051,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0,0
4290,AW100127,TERMISTOR MPC2030,3.0,3.0,0.0,59.36,178.08,178.08,0.0,0,0
4291,AW100128,TERMISTOR MPC2030,2.0,2.0,0.0,59.36,118.72,118.72,0.0,0,0
4292,B3872161,ROLO INTRODUCAO DO PAPEL-1502/DSM615/618DF78,13.0,13.0,0.0,20.83,270.79,270.79,0.0,0,0
4293,D0394177,ALAVANCA DE PRESSAO TRASEIRA MPC2050/2030.,1.0,1.0,0.0,6.4,6.4,6.4,0.0,0,0
4294,D0394188,ALAVANCA DE PRESSAO TRASEIRO MPC2050/2030.,1.0,1.0,0.0,28.88,28.88,28.88,0.0,0,0
4295,D1056036,UNID LIMPEZA  CORREIA-MPC2030/50/2550.,0.0,0.0,0.0,750.0,0.0,0.0,0.0,2,0
4296,D1055705,HD MPC 2051/2550/3350/4000/5000/SP5200DN,0.0,0.0,0.0,1124.0,0.0,0.0,0.0,0,0
4297,14076362,EPROM-C7528N,0.0,0.0,0.0,26.49,0.0,0.0,0.0,0,0
4298,A2672771,MOLA TENSORA PRINCIPAL-3227/DSM725,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0,0
4299,B2072773,MOLA TENSIONADORA -DSM725,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0,0
43,2227,ALCOOL AZUL P/DUPL.FORTCOPIA CX.C/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
430,3255,CILINDRO COPIADORA 2346.MITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4300,G0202772,SENSOR DO PAPEL,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0,0
4301,406852R,SIST.MULT.MONOCROMATICO SHINKA SP5210SF,0.0,0.0,0.0,4602.7,0.0,0.0,0.0,4,0
4302,AZ230200,FONTE DE ALIMENTAÇÃO - DSM715/MP1900,0.0,0.0,0.0,880.97,0.0,0.0,0.0,0,0
4303,B2236037,UNID INTERMEDIARIA DE TRANSF DSC545,0.0,0.0,0.0,1810.61,0.0,0.0,0.0,0,0
4304,D8093033,UNIDADE DE REVELAÇÃO MAGENTA. MPC2030/2050/2550.,0.0,0.0,0.0,704.32,0.0,0.0,0.0,0,0
4305,C2615800,MOTOR- CP6213L+,0.0,0.0,0.0,978.55,0.0,0.0,0.0,0,0
4306,V9714900427,SISTEMA MULTIF.COLOR MPC2051,1.0,1.0,0.0,6648.08,6648.08,6648.08,0.0,0,0
4307,43303R,CILINDRO PRETO A4 TIPO 45R (L),0.0,0.0,0.0,3307.94,0.0,0.0,0.0,0,0
4308,M0805321,HD-MP3350/2550/4000/5000/SP5200DN/5200S/5210SF/SR,0.0,0.0,0.0,1106.5,0.0,0.0,0.0,0,0
4309,AA161167,CALÇO DO HD - MP4000B,1.0,1.0,0.0,4.13,4.13,4.13,0.0,0,0
4310,AX060344,MOTOR DE LIMPEZA DC24V 20W-DSM 416,0.0,0.0,0.0,329.42,0.0,0.0,0.0,0,0
4311,AX050302,MOTOR DE ALIMENTAÇÃO -MPC2050,0.0,0.0,0.0,48.71,0.0,0.0,0.0,0,0
4312,D1051164,ENGRENAGEM DA 1A. GAVETA -MPC2050,2.0,2.0,0.0,18.93,37.86,37.86,0.0,0,0
4313,D1051166,TRAVA DE EMBREAGEM -MP C2550,2.0,2.0,0.0,12.78,25.56,25.56,0.0,0,0
4316,D1052522,BANDEJA DE ALIMENTAÇÃO DE PAPEL 2 - C2550,0.0,0.0,0.0,1185.67,0.0,0.0,0.0,0,0
4317,AA066342,SENSOR DE REGISTRO-1502,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0
4318,B0392567,GUIA DIRETA DO ROLO DE REGISTRO - 1312,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0,0
4319,B0392570,ATUADOR DO SENSOR DE REGISTRO-1312,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0,0
4320,63052,UNIDADE DE FUSÃO SP C811DN,0.0,0.0,0.0,783.9,0.0,0.0,0.0,0,0
4324,42552,IMPRESSORA LASER MONOCROMATICA SP5210SR-IMOBILIZAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4325,42553,IMPRESSORA LASER MONOCROMATICA SP5210SR-IMOBILIZAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4326,AA143848,PARAFUSO M3 MP 4000B,1.0,1.0,0.0,5.22,5.22,5.22,0.0,0,0
4327,AB010362,ENGRENAGEM 49Z -DSM416,1.0,1.0,0.0,12.01,12.01,12.01,0.0,0,0
4328,AB017660,ENGRENAGEM 44/67Z-DSM 415,1.0,1.0,0.0,14.18,14.18,14.18,0.0,0,0
433,,Produto 433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4330,AB017661,ENGRENAGEM 29/69Z -DSM415PF /DSM416PF,1.0,1.0,0.0,11.54,11.54,11.54,0.0,0,0
4332,D0746100,SENSOR DE DENSIDADE-MPC2051,0.0,0.0,0.0,244.39,0.0,0.0,0.0,0,0
4333,D0392909,ROLO DE TRANSPORTE VERTICAL MPC2050,0.0,0.0,0.0,20.66,0.0,0.0,0.0,0,0
4334,D5412121,CORREIA DE ALIMENTACAO DO PAPEL DSC525,1.0,1.0,0.0,60.08,60.08,60.08,0.0,0,0
4335,D0396201,UNID. TRANSF. E SEPARACAO - MPC2050,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0,0
4336,D0394975,GUIA DE SAIDA DO PAPEL MPC2051,4.0,4.0,0.0,26.08,104.32,104.32,0.0,0,0
4337,D0394973,ALAVANCA FRONTAL MPC2050,2.0,2.0,0.0,5.22,10.44,10.44,0.0,0,0
4338,D0394972,ALAVANCA TRASEIRA MPC2051,2.0,2.0,0.0,5.22,10.44,10.44,0.0,0,0
4339,B8725100,PLACA DO DF-DSM516PF,0.0,0.0,0.0,251.79,0.0,0.0,0.0,0,0
434,13131,CILINDRO OPC5 2513Z/2613Z/2713Z(AO779510),0.0,0.0,0.0,183.89,0.0,0.0,0.0,0,0
4340,H5564183,ENGRENEGEM COM SUPORTE-DSM415,1.0,1.0,0.0,37.18,37.18,37.18,0.0,0,0
4341,931027984,TINTA PRETA CX005/RC JP 1230/ACCESS/600CC,0.0,0.0,0.0,16.26,0.0,0.0,0.0,0,0
4342,B0441286,TAMPA FRONTAL - DSM416/1302,0.0,0.0,0.0,155.68,0.0,0.0,0.0,0,0
4343,D3665415,PLACA PRINCIPAL DO DF3030 MPC2051,1.0,1.0,0.0,556.11,556.11,556.11,0.0,0,0
4344,,Produto 4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4345,406686R,KIT DE MANUTENCAO SP5200 - 115V.,1.0,1.0,0.0,1849.0,1849.0,1849.0,0.0,0,0
4346,AX210092,EMBREAGEM MAGNETICA,0.0,0.0,0.0,51.68,0.0,0.0,0.0,0,0
4347,M0525398,PLACA - SP5200S,0.0,0.0,0.0,2604.64,0.0,0.0,0.0,0,0
4348,5385,DUPLICADOR DIGITAL 5385 GESTETNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4349,C2521721,PLACA GUIA MR RICOH,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0
435,13181,CILINDRO OPC 2818Z/2913Z(A2199510)GESTETNER,0.0,0.0,0.0,107.15,0.0,0.0,0.0,0,0
4351,AF033008,CALÇO DE FRICÇÃO MPC2050,1.0,1.0,0.0,12.71,12.71,12.71,0.0,0,0
4352,R5107600316,GX 3300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
4353,D1065720,PLACA DE EXPANSAO MPC2051,0.0,0.0,0.0,2820.12,0.0,0.0,0.0,0,0
4354,1500UP,ESTABILIZADOR SOL 1500UP AUT/115V/NET NN,9.0,9.0,0.0,478.0,4302.0,4302.0,0.0,8,0
4355,416014R,SISTEMA MULTIFUNC COLORIDO MPC305SP,0.0,0.0,0.0,4302.02,0.0,0.0,0.0,0,0
4356,416185R,SISTEMA MULTIFUNC MONO MP301SPF,0.0,0.0,0.0,2499.0,0.0,0.0,0.0,0,0
4357,A2501388,MOLA A DSM721,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0,0
4358,B0392670,TAMPA DIREITA - 1502,0.0,0.0,0.0,141.32,0.0,0.0,0.0,0,0
4359,B0444624,CINTO DA PORTA DIREITA MP161,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0,0
4360,B0901054,CHAPA GUIA DO TONER DSM725,0.0,0.0,0.0,66.33,0.0,0.0,0.0,0,0
4361,842122,CARTUCHO DE TONER CYAN MPC305,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0,0
4362,842121,CARTUCHO DE TONER MAGENTA MPC305,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0,0
4363,841593R,CARTUCHO DE TONER AMARELO MPC305,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0,0
4364,842119,CARTUCHO DE TONER PRETO MPC305H(ALTO RENDIMENTO),0.0,0.0,0.0,162.88,0.0,0.0,0.0,0,0
4366,D1170125,UNID.FOTOCOND E DE REV PRETA MPC305.,0.0,0.0,0.0,852.36,0.0,0.0,0.0,0,0
4368,D1170122R,UNID.FOTOCOND E DE REV CYAN MPC305.,0.0,0.0,0.0,591.69,0.0,0.0,0.0,0,0
4370,D1170127,UNID.FOTOCOND E DE REV MAGENTA MPC305.,1.0,1.0,0.0,1004.07,1004.07,1004.07,0.0,2,0
4371,D1170128,UNID.FOTOCOND E DE REV AMARELA MPC305.,1.0,1.0,0.0,1072.55,1072.55,1072.55,0.0,0,0
4372,841767,TONER MP301,1.0,1.0,0.0,159.85,159.85,159.85,0.0,0,0
4374,D1272110,UNIDADE COMPLETA DO CILINDRO - MP301.,0.0,0.0,0.0,1136.33,0.0,0.0,0.0,0,0
4375,D8303001,UNIDADE DE REVELAÇÃO PRETA MPC2051.,0.0,0.0,0.0,428.67,0.0,0.0,0.0,0,0
4376,AB012067,ENGRENAGEM MPC-2051,4.0,4.0,0.0,15.68,62.72,62.72,0.0,0,0
4377,G1116256,ROLO DE TRANSF P7535N,0.0,0.0,0.0,88.08,0.0,0.0,0.0,0,0
4378,G1271953,MOTOR POILIGONAL,0.0,0.0,0.0,194.8,0.0,0.0,0.0,0,0
4379,,Produto 4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4381,B8722420,CLUTCH MAGNETICA - DSM716,1.0,1.0,0.0,224.84,224.84,224.84,0.0,0,0
4382,D1165105,PLACA BICU - MP201,0.0,0.0,0.0,923.36,0.0,0.0,0.0,0,0
4383,M0261745,SUPORTE MPC300.,0.0,0.0,0.0,15.01,0.0,0.0,0.0,0,0
4385,AB017824,ENGRENAGEM DA FUSAO MPC2051,1.0,1.0,0.0,28.75,28.75,28.75,0.0,0,0
4386,B3862105,BELT DE ALIMENTACAO,1.0,1.0,0.0,241.71,241.71,241.71,0.0,0,0
4388,G0521509,TAMPA - P7535N,0.0,0.0,0.0,25.36,0.0,0.0,0.0,0,0
4389,A8594871,ATUADOR DO SENSOR 3227/3222,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0,0
439,43501,CILINDRO COPYPRINTER TYPE 50-A3 5450.GESTETNER,0.0,0.0,0.0,2070.11,0.0,0.0,0.0,0,0
4390,70037034,CARTUCHO TONER PRETO CX006/RC AF.1515 PERFORMANCE,0.0,0.0,0.0,49.04,0.0,0.0,0.0,0,0
4391,70039158,CARTUCHO TONER PRETO CX004/RC AF 1060 PERFORMANCE,0.0,0.0,0.0,146.23,0.0,0.0,0.0,0,0
4392,AW020191,FOTOINTERRUPTOR TRANSP VERTIVAL MPC-2030,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0,0
4393,B7891943,PINO DA MOLA MPC2030,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0,0
4394,B2614650,CALÇO DE SEPARAÇÃO DSM 721.,7.0,7.0,0.0,27.17,190.19,190.19,0.0,0,0
4397,D0396230,ALAVANCA TRASEIRA MPC2051.,2.0,2.0,0.0,35.0,70.0,70.0,0.0,0,0
4398,D1054583,GUIA DE DIRECAO DO PAPEL MPC2030.,0.0,0.0,0.0,141.6,0.0,0.0,0.0,0,0
4399,C2522778,COLAR-6123L,1.0,1.0,0.0,15.66,15.66,15.66,0.0,0,0
44,1014906,ALCOOL ISOPROPILICO PA/ACS 1000ML VETEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
440,375,CILINDRO CRO P/DUPLIC DIG MOD 5385,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
4400,C2612775,SUPORTE - 6123L,1.0,1.0,0.0,30.35,30.35,30.35,0.0,0,0
4401,M0805322,HD-MP3350/2550/4000/5000/SP5200DN/10DN/5200S/5210S,0.0,0.0,0.0,1022.46,0.0,0.0,0.0,0,0
4402,A8593316,ALAVANCA DO ROLO DE TRANSPORTE-DSM730,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0,0
4403,D1172817,ALAVANCA MPC305SP,0.0,0.0,0.0,26.74,0.0,0.0,0.0,0,0
4404,C2522593,TELA DE AÇO LEGAL 6123,0.0,0.0,0.0,1374.41,0.0,0.0,0.0,0,0
4405,S9019300079,SIST MULT MONOCROM SHINKA SP 5200S - CENTEC,1.0,1.0,0.0,4348.91,4348.91,4348.91,0.0,0,0
4406,S9028900105,SIST MONOCROM SHINKA SP5200S - SAMUEL VILAR,1.0,1.0,0.0,4348.91,4348.91,4348.91,0.0,0,0
4407,B0392620,EXTENSAO DA BANDEJA DE ALIM MANUAL-1502,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0,0
4408,406971R,COPIADORA MILTIFUNCIONAL 3510 RICOH,0.0,0.0,0.0,1170.87,0.0,0.0,0.0,2,0
4409,M0525399,PLACA CONTROLADORA SP5210SF,0.0,0.0,0.0,2616.55,0.0,0.0,0.0,0,0
441,C2136043,CILINDRO DA BOMBA DE AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4410,W3029308643,SIST.MULTIFUNC MP201 SF,1.0,1.0,0.0,2628.43,2628.43,2628.43,0.0,0,0
4411,406989R,UNIDADE DE IMAGEM SP 3500XA-115V,0.0,0.0,0.0,204.36,0.0,0.0,0.0,0,0
4412,MP8000,MAQUINA COPIADORA MR RICOH MOD.AFICIO MP8000 USADA,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0,0
4414,CHRCSP3500,CHIP RICOH SP 3500 3510 6.4K,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0,0
4415,CLRCSP3510,CILINDRO RICOH SP 3510 S ENGRENAGENS,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0,0
4416,INRCSP3510,TONER RICOH SP 3510 150GRS,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0,0
4417,243234R,DUPLICADOR DIGITAL MOD.DD4450-MARCA RICOH BRASIL,0.0,0.0,0.0,10271.83,0.0,0.0,0.0,0,0
4418,AW110078,THERMOSTATO 146C MPC2030,1.0,1.0,0.0,25.93,25.93,25.93,0.0,0,0
4422,AE020164,ROLO DE PRESSÃO-DSM415/PF/DSM615/618/MP201SPF/F/13,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0,0
4423,D1054050,CONJUNTO DA CORREIA DA FUSÃO MPC2051,0.0,0.0,0.0,3834.98,0.0,0.0,0.0,0,0
4424,AE020207,ROLO PRESSAO MP301SPF,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0,0
4425,D0392645,PLACA GUIA MPC2030,1.0,1.0,0.0,18.8,18.8,18.8,0.0,0,0
4426,415809R,TAMPA DE ORIGINAIS TIPO 3352,0.0,0.0,0.0,168.33,0.0,0.0,0.0,0,0
4427,25005R,GRAMPO TIPO K - SR790/850/860/960(3X5K),1.0,1.0,0.0,392.0,392.0,392.0,0.0,2,0
4428,G0884553,UNIDADE DE FUSAO - P7325,0.0,0.0,0.0,961.24,0.0,0.0,0.0,0,0
4430,AE011131,ROLO FUSOR MP301.,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0,0
4431,AE030088,ROLAMENTO DO ROLO FUSOR MP301,0.0,0.0,0.0,33.32,0.0,0.0,0.0,0,0
4432,MP8001U,MAQ COPIADORA MR RICOH MOD AFICIO MP8001-USADA,0.0,0.0,0.0,9482.9,0.0,0.0,0.0,0,0
4433,C2672819,SEPARAÇÃO - 6123/DX 3343.,0.0,0.0,0.0,127.56,0.0,0.0,0.0,0,0
4434,D0396048,UNIDADE DE MOVIMENTAÇÃO MPC2030,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0,0
4435,,Produto 4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4436,D0391055,TRAVA DA FUSAO DA MPC2030,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0,0
4438,D0394153,GUIA DA FUSAO MPC2030,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0,0
4439,B0392939,GUIA TRAZ TAMPA MPC2030,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0,0
444,73970020,CILINDRO DE TESTES P/2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4440,B2469510,CILINDRO DSM755/765/775/P7675/6000/7000.,1.0,1.0,0.0,1280.28,1280.28,1280.28,0.0,2,0
4441,AD041126,LAMINA DE LIMP ROLO DE TRANF-6002/7502/MP60001/800,0.0,0.0,0.0,157.99,0.0,0.0,0.0,0,0
4442,AE045068,ROLO DE LIMPEZA MP9001,1.0,1.0,0.0,468.4,468.4,468.4,0.0,0,0
4443,B0702364,FIO DA CORONA DE CARGA - 8502,1.0,1.0,0.0,2.7,2.7,2.7,0.0,0,0
4444,AE030074,ROLAMENTO  ROLO DE PRESSAO. MPC4000/5000/MPC300/4,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0
4445,B7891241,MOLA MPC2051,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0,0
4447,CHIP3510SF,CHIP3510SF 6k,0.0,0.0,0.0,18.84,0.0,0.0,0.0,0,0
4448,M0261746,DOBRADICA ESQUERDA SP5200S.,1.0,1.0,0.0,51.47,51.47,51.47,0.0,0,0
4449,S9119400426,SIST. MULT.MONOCROMATICO SHINKA SP5210SF U-,0.0,0.0,0.0,4602.7,0.0,0.0,0.0,0,0
445,46329211,CILINDRO DE TESTES P/2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4450,42402R,TINTA AZUL TIPO VI,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0
4451,AE030059,ROLAMENTO DO ROLO DE PRESSAO - DSC445,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0,0
4452,AE030078,ROLAMENTO - MPC2050,0.0,0.0,0.0,49.1,0.0,0.0,0.0,0,0
4453,AW100123,TERMISTOR - MPC2550,0.0,0.0,0.0,54.78,0.0,0.0,0.0,0,0
4454,D1054151,ALAVANCA DA LIBERACAO DE PRESSAO MPC2051,3.0,3.0,0.0,6.4,19.2,19.2,0.0,0,0
4455,D1054161,ALAVANCA DE CONTROLE DE PRESSAO MPC2550,3.0,3.0,0.0,6.4,19.2,19.2,0.0,0,0
4456,D1054584,ALAVANCA MPC2550,2.0,2.0,0.0,10.29,20.58,20.58,0.0,0,0
4459,AA080176,BUCHA - P7575,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0,0
446,CPDRT4,CILINDRO P\DUPLICADOR 5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4460,B0652400,DUTO DE TONER RECICLADO - P7575,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0,0
4461,AW110075,THERMOSTATO DO ROLO DE AQUECIMENTO - MPC2030/2050,0.0,0.0,0.0,71.38,0.0,0.0,0.0,0,0
4462,61025R,CARTUCHO DE TINTA DE IMPRESSAO PRETO GC21,1.0,1.0,0.0,105.47,105.47,105.47,0.0,0,0
4466,SUNDONW,MOTOCICLETA MAX SE 125CC SUNDOWN PRETA,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0
4467,70017775,RODA ROLETE CAPTACAO PC010/RC AF700 PERFORMANCE,10.0,10.0,0.0,8.67,86.7,86.7,0.0,0,0
4468,70027458,ROLO DE PRESSAO INFERIOR AF.2060 PERFORMANCE,1.0,1.0,0.0,119.02,119.02,119.02,0.0,0,0
4469,70027526,ROLO FUSOR SUPERIOR/RC AF.2060 PERFORMANCE,0.0,0.0,0.0,131.04,0.0,0.0,0.0,0,0
447,C2312415,CLAMPER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4470,70037353,FOTORRECEPTOR OPC/RC MP 5500/PERFORMANCE,0.0,0.0,0.0,600.9,0.0,0.0,0.0,0,0
4471,S9028900093,SIST.MULT.MONO.SHINKA SP5200S - TARCISIO,1.0,1.0,0.0,4348.91,4348.91,4348.91,0.0,0,0
4472,AB012069,ENGRENAGEM MPC 2051,1.0,1.0,0.0,39.29,39.29,39.29,0.0,0,0
4473,AB012070,ENGRENAGEM MPC 2051,26.0,26.0,0.0,18.84,489.84,489.84,0.0,0,0
4474,D1312362,SELO DE LIMPEZA - 6002(SUBST O B0652362),0.0,0.0,0.0,11.79,0.0,0.0,0.0,0,0
4475,70041104,TONER CYAN/RC AF MPC2051/2551 PERF 230G KT,0.0,0.0,0.0,279.97,0.0,0.0,0.0,0,0
4476,70041105,TONER MAGENTA/PC AF MPC2051/2551 PERF 230G KT,0.0,0.0,0.0,279.97,0.0,0.0,0.0,0,0
4477,70041106,TONER AMARELO/RC AF MPC2051/2551 PERF 230G KT,0.0,0.0,0.0,325.81,0.0,0.0,0.0,0,0
4478,70041103,TONER PRETO/RC AF MPC2051/2551 PERF 230G KT,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0,0
4479,70027305,ROLO FUSOR SUPERIOR/RC AF 1515/PERF KT,0.0,0.0,0.0,92.27,0.0,0.0,0.0,0,0
448,C2293011,CLAMPER CILINDRO 5308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4480,V9715500525,SIST.MULTF.MPC2051,1.0,1.0,0.0,6180.74,6180.74,6180.74,0.0,0,0
4481,841768R,TONER MP 2501 MP2001 RICOH,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0,0
4482,D1589640,REVELADOR K MP2501SP RICOH,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0,0
4483,416494CR,COPIADORA DIGITAL AFICIO MP2001 C/TAMPA MR RICOH,0.0,0.0,0.0,2870.0,0.0,0.0,0.0,0,0
4484,,Produto 4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4485,8415,TONER COLORIDO P/ MULTIFUNCIONAL MPC2050,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0
4486,70022954,ROLO INFERIOR DE PRESSAO/RC AF 1013/PERFORMANCE,0.0,0.0,0.0,79.94,0.0,0.0,0.0,0,0
4487,S9028600039,SIST.MULT.MONO SHINKA SP5200S-BRANCA DE NEVE,1.0,1.0,0.0,4348.91,4348.91,4348.91,0.0,0,0
4489,407332R,UNIDADE DE IMAGEM SP 3500BR,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0,0
449,C2312416,CLAMPER DO CILINDRO 5306/5308(C2312415),1.0,1.0,0.0,140.11,140.11,140.11,0.0,0,0
4490,AW110102,TERMOSTATO INTERMEDIARIO SUPERIOR - MPC2051,2.0,2.0,0.0,43.98,87.96,87.96,0.0,0,0
4491,D0965101,PLACA BICU MP1900,1.0,1.0,0.0,1359.97,1359.97,1359.97,0.0,0,0
4492,B2621667,SUPORTE ESQUERDO DO ARDF - MP 171.,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0,0
4493,405688R,CARTUCHO DE TINTA DE IMPRESSAO PRETA GXE3300N,0.0,0.0,0.0,96.25,0.0,0.0,0.0,0,0
4494,AE020209,ROLO DE PRESSAO-DSM651/660/675/755,2.0,2.0,0.0,345.4,690.8,690.8,0.0,0,0
4495,AW100131,TERMISTOR CENTRAL-DSM660/MP6001/7001/8001.,0.0,0.0,0.0,48.86,0.0,0.0,0.0,0,0
4496,AW100132,TERMISTOR-DSM675/651/660.,4.0,4.0,0.0,19.92,79.68,79.68,0.0,0,0
